# q	i	err
7.206300000000000205e-02 8.243275071428569217e-04 1.309222505000000227e-03
7.224200000000000066e-02 8.133942628571407289e-04 1.191152226142857271e-03
7.242200000000000026e-02 5.767546757142828816e-04 1.196887454999999911e-03
7.260199999999999987e-02 2.733842257142860715e-04 1.159388170857143015e-03
7.278199999999999947e-02 1.203271057142862985e-04 1.189022018857142709e-03
7.296099999999999808e-02 4.331041385714279519e-04 1.183292441285714201e-03
7.314099999999999768e-02 5.602068971428563653e-04 1.224166615428571442e-03
7.332099999999999729e-02 4.759329528571429975e-04 1.299393117857142914e-03
7.350099999999999689e-02 7.100792400000007377e-04 1.216232652571428569e-03
7.367999999999999550e-02 6.507421514285719908e-04 1.235055970857142820e-03
7.385999999999999510e-02 2.640679928571419244e-04 1.315873594285714345e-03
7.403999999999999471e-02 1.967765557142836595e-04 1.364135713571428552e-03
7.421999999999999431e-02 1.933857099999992696e-04 1.281084679285714309e-03
7.439900000000000679e-02 -8.062663000000101668e-05 1.197532715285714406e-03
7.457900000000000640e-02 1.423554671428573979e-04 1.187022321142857132e-03
7.475900000000000600e-02 4.128820657142857333e-04 1.260943181714285375e-03
7.493900000000000561e-02 3.425243228571443689e-04 1.320075064571428480e-03
7.511900000000000521e-02 4.385651114285712580e-04 1.240495056285714466e-03
7.529800000000000382e-02 4.406550857142865004e-04 1.198177527999999764e-03
7.547800000000000342e-02 5.100664328571434579e-04 1.171300432285714288e-03
7.565800000000000303e-02 3.668268099999996376e-04 1.240342630571428587e-03
7.583800000000000263e-02 4.518561628571431273e-04 1.220494276571428656e-03
7.601700000000000124e-02 2.000768114285724592e-04 1.203805501285714393e-03
7.619700000000000084e-02 -9.001155714285834035e-05 1.258049599428571466e-03
7.637700000000000045e-02 3.697105714285732920e-05 1.174545838714285886e-03
7.655700000000000005e-02 3.756959999999203306e-06 1.121729835000000045e-03
7.673599999999999866e-02 4.227646157142868539e-04 1.344627559285714244e-03
7.691599999999999826e-02 6.557204085714276025e-04 1.404528013000000105e-03
7.709599999999999786e-02 3.152841842857124891e-04 1.162141206571428581e-03
7.727599999999999747e-02 1.930730714285711330e-04 1.309417863428571482e-03
7.745499999999999607e-02 2.867710685714280048e-04 1.177167986999999973e-03
7.763499999999999568e-02 8.097207971428571410e-04 1.199571724571428652e-03
7.781499999999999528e-02 5.955421185714285118e-04 1.363079756428571586e-03
7.799499999999999489e-02 4.741915899999996488e-04 1.172466389285714171e-03
7.817399999999999349e-02 1.163484457142852953e-04 1.156726900857142854e-03
7.835399999999999310e-02 -1.268650000000085508e-05 1.230488352285714340e-03
7.853400000000000658e-02 3.716241271428567675e-04 1.146441873285714355e-03
7.871400000000000619e-02 3.819206785714272952e-04 1.164734422142857297e-03
7.889300000000000479e-02 5.371650642857150274e-04 1.268191653571428641e-03
7.907300000000000439e-02 5.249312071428561101e-04 1.231113174285714375e-03
7.925300000000000400e-02 2.381952985714272310e-04 1.109722152714285714e-03
7.943300000000000360e-02 3.536537071428570711e-04 1.153210630571428622e-03
7.961200000000000221e-02 2.561798842857128931e-04 1.312733852142856884e-03
7.979200000000000181e-02 3.014523714285716693e-04 1.161672818142856943e-03
7.997200000000000142e-02 5.257065142857147337e-04 1.164586589285714416e-03
8.015200000000000102e-02 2.996885657142850357e-04 1.268392737428571462e-03
8.033099999999999963e-02 7.107968142857150036e-04 1.223309668142857128e-03
8.051099999999999923e-02 4.079185514285718650e-04 1.423276302857143022e-03
8.069099999999999884e-02 6.602321085714275275e-04 1.409531610714285675e-03
8.087099999999999844e-02 3.714956814285697733e-04 1.255276195000000136e-03
8.105099999999999805e-02 2.009893599999986390e-04 1.306029271142857082e-03
8.122999999999999665e-02 4.197020500000006008e-04 1.316434746285714222e-03
8.140999999999999626e-02 2.047255799999991215e-04 1.330227927428571238e-03
8.158999999999999586e-02 1.380245542857138090e-04 1.173406896714286043e-03
8.176999999999999547e-02 2.678190371428566937e-04 1.303672926857142545e-03
8.194899999999999407e-02 3.448189171428550333e-04 1.262813603142857273e-03
8.212899999999999368e-02 2.723562828571438141e-04 1.120267484142857192e-03
8.230899999999999328e-02 2.851886442857150239e-04 1.107766007428571476e-03
8.248900000000000676e-02 3.230392557142858548e-04 1.101492763714285745e-03
8.266800000000000537e-02 1.963893428571416504e-04 1.236403790571428485e-03
8.284800000000000497e-02 2.190697185714296394e-04 1.133485130714285581e-03
8.302800000000000458e-02 2.808550728571434347e-04 1.197612936857142671e-03
8.320800000000000418e-02 3.475002714285730889e-05 1.202701816714285641e-03
8.338700000000000279e-02 1.279316999999997428e-04 1.166835381571428498e-03
8.356700000000000239e-02 8.818630428571317531e-05 1.236055786428571579e-03
8.374700000000000200e-02 2.156483071428569168e-04 1.211980175000000040e-03
8.392700000000000160e-02 2.305701957142851745e-04 1.252997133428571412e-03
8.410600000000000021e-02 3.870297928571421876e-04 1.429545075142857379e-03
8.428599999999999981e-02 2.166098642857149765e-04 1.116237523000000037e-03
8.446599999999999941e-02 1.133761828571428051e-04 1.113267679000000138e-03
8.464599999999999902e-02 9.570127285714201588e-05 1.102085835571428715e-03
8.482499999999999762e-02 2.544337214285717565e-04 1.055331740857142842e-03
8.500499999999999723e-02 3.379859199999988282e-04 1.067807817142857113e-03
8.518499999999999683e-02 8.226395857142760530e-05 1.057185603857142874e-03
8.536499999999999644e-02 1.646807914285696004e-04 1.134053415999999957e-03
8.554399999999999504e-02 5.742994028571439232e-04 1.246386700714285792e-03
8.572399999999999465e-02 2.333609928571450524e-04 1.298820335999999751e-03
8.590399999999999425e-02 3.305585885714297685e-04 1.138291297571428478e-03
8.608399999999999386e-02 3.554507099999999211e-04 1.127874403857142887e-03
8.626399999999999346e-02 1.775927142855001202e-06 1.152877657285714206e-03
8.644300000000000594e-02 1.377888957142850131e-04 1.123940797285713934e-03
8.662300000000000555e-02 -3.266831571428376990e-05 1.255827450571428416e-03
8.680300000000000515e-02 -1.691863985714296204e-04 1.100317885857142811e-03
8.698300000000000476e-02 3.169337599999992225e-04 1.112447367428571424e-03
8.716200000000000336e-02 1.813054271428572305e-04 1.136225875714285847e-03
8.734200000000000297e-02 7.069238999999957339e-05 1.062903363857142791e-03
8.752200000000000257e-02 3.101340471428561292e-04 1.375604379000000110e-03
8.770200000000000218e-02 2.667709271428567869e-04 1.276045019285714259e-03
8.788100000000000078e-02 1.581067114285723103e-04 1.152995567857143010e-03
8.806100000000000039e-02 2.747568299999986587e-04 1.142128989285714612e-03
8.824099999999999999e-02 3.038951057142834540e-04 1.079328636714285737e-03
8.842099999999999960e-02 2.174504614285719198e-04 1.188305934571428453e-03
8.859999999999999820e-02 2.094889557142852693e-04 1.170868222428571694e-03
8.877999999999999781e-02 1.742400842857139999e-04 1.109519318714285866e-03
8.895999999999999741e-02 -5.291348857142883091e-05 1.089113781999999971e-03
8.913999999999999702e-02 -1.031589528571417042e-04 1.137626599857142779e-03
8.931899999999999562e-02 3.545281585714282367e-04 1.176512135571428650e-03
8.949899999999999523e-02 3.608624285714272093e-05 1.122633558714285825e-03
8.967899999999999483e-02 -5.524893714285805619e-05 1.162467289571428612e-03
8.985899999999999443e-02 3.262088042857158045e-04 1.194982285142857275e-03
9.003800000000000692e-02 2.561343285714293258e-04 1.070571946571428640e-03
9.021800000000000652e-02 -5.094756285714365694e-05 1.073202564571428550e-03
9.039800000000000613e-02 -6.033204714285587375e-05 1.063087361999999958e-03
9.057800000000000573e-02 1.647040114285693816e-04 1.084133648285714319e-03
9.075700000000000434e-02 3.277220999999902262e-05 1.045719745000000134e-03
9.093700000000000394e-02 5.938518142856890648e-05 1.098796525857142960e-03
9.111700000000000355e-02 -2.705413042857148539e-04 1.101000966285714403e-03
9.129700000000000315e-02 -2.870641842857130609e-04 1.039076007142857158e-03
9.147600000000000176e-02 1.675216142857085334e-05 1.095150560571428499e-03
9.165600000000000136e-02 -1.511254085714295106e-04 1.222897218999999692e-03
9.183600000000000096e-02 -1.544538099999988572e-04 1.295467122857142878e-03
9.201600000000000057e-02 8.377645571428647589e-05 1.224531555571428546e-03
9.219600000000000017e-02 1.262546657142852799e-04 1.183779722142857269e-03
9.237499999999999878e-02 2.766243499999980590e-04 1.140786899000000064e-03
9.255499999999999838e-02 1.177221111428569059e-03 1.953879559571428635e-03
9.273499999999999799e-02 1.516030491428571039e-03 3.189893336285714621e-03
9.291499999999999759e-02 3.507372300000004901e-04 1.080598614428571495e-03
9.309399999999999620e-02 3.659544642857118593e-04 1.179320929857143084e-03
9.327399999999999580e-02 3.662416985714274354e-04 1.378733200285714488e-03
9.345399999999999541e-02 1.073634385714267696e-04 1.077768016285714312e-03
9.363399999999999501e-02 1.945631285714236497e-05 1.108581468428571299e-03
9.381299999999999362e-02 -3.749464557142858853e-04 1.126352536857142895e-03
9.399299999999999322e-02 -1.542214099999987813e-04 1.058340788000000166e-03
9.417300000000000670e-02 2.879764442857128291e-04 1.143749710571428848e-03
9.435300000000000631e-02 2.336407242857134014e-04 1.214144546428571345e-03
9.453200000000000491e-02 1.233364271428549536e-04 1.154406075857142581e-03
9.471200000000000452e-02 3.112535357142856454e-04 1.049646840428571353e-03
9.489200000000000412e-02 4.690840571428466985e-05 1.095788859142857218e-03
9.507200000000000373e-02 3.227013285714032929e-05 1.176989399571428492e-03
9.525100000000000233e-02 -1.033824314285723179e-04 1.168253309428571264e-03
9.543100000000000194e-02 -4.090617600000016310e-04 1.080939953285714201e-03
9.561100000000000154e-02 3.909001285714273232e-05 1.026468947857143033e-03
9.579100000000000115e-02 -9.341954285714486436e-05 1.061235008428571425e-03
9.596999999999999975e-02 -5.408719400000013998e-04 1.423165895571428755e-03
9.614999999999999936e-02 -7.311653957142856498e-04 2.366452870285713946e-03
9.632999999999999896e-02 1.500345757142840057e-04 1.057587049428571502e-03
9.650999999999999857e-02 -1.480038314285725951e-04 1.051133395714285660e-03
9.668899999999999717e-02 1.547075714285591825e-05 1.036304341857142899e-03
9.686899999999999678e-02 -2.416686200000012403e-04 1.037752253000000149e-03
9.704899999999999638e-02 -2.827380499999983254e-04 1.037207574999999930e-03
9.722899999999999598e-02 1.701330642857139513e-04 1.086194857428571464e-03
9.740799999999999459e-02 1.472346371428574286e-04 1.087768144571428638e-03
9.758799999999999419e-02 9.242742857142106260e-06 1.197254519571428659e-03
9.776799999999999380e-02 2.917180542857134040e-04 1.084698600285714408e-03
9.794799999999999340e-02 1.326178285714288559e-04 1.084098963571428513e-03
9.812700000000000589e-02 -8.624368000000132910e-05 1.060187893142857177e-03
9.830700000000000549e-02 1.811005557142863662e-04 1.106206343428571591e-03
9.848700000000000510e-02 4.297309000000000973e-05 1.200249147571428188e-03
9.866700000000000470e-02 1.887997857142648697e-05 1.027896839857142964e-03
9.884700000000000431e-02 3.694855357142847992e-04 1.246521626142856965e-03
9.902600000000000291e-02 2.004187357142853696e-04 1.275128716285714057e-03
9.920600000000000251e-02 -3.143657242857147809e-04 1.057178149000000036e-03
9.938600000000000212e-02 -3.060841699999990824e-04 1.044916396000000053e-03
9.956600000000000172e-02 -2.404827428571433177e-04 1.062732300142857226e-03
9.974500000000000033e-02 3.162354142857113108e-05 1.115825266999999994e-03
9.992499999999999993e-02 -6.293451142857097878e-05 1.154645062428571360e-03
1.000999999999999945e-01 -5.680496285714380859e-05 1.045203448142857216e-03
1.002799999999999941e-01 -2.652795528571437922e-04 1.079326251999999887e-03
1.004599999999999937e-01 -3.506030828571440557e-04 1.109730833857143018e-03
1.006399999999999934e-01 -1.784247942857154583e-04 1.002519951571428534e-03
1.008200000000000068e-01 -3.082720742857153885e-04 1.056340123714285791e-03
1.010000000000000064e-01 -5.990848728571436044e-04 1.131003991714285561e-03
1.011800000000000060e-01 -1.165551585714295039e-04 1.082827301714285682e-03
1.013600000000000056e-01 -2.611019771428573161e-04 1.155291278857142803e-03
1.015400000000000053e-01 -1.658020785714300113e-04 1.084306371571428515e-03
1.017200000000000049e-01 -2.214373528571442478e-04 1.043038027285714308e-03
1.019000000000000045e-01 -9.246259714285751043e-05 1.125808688285714291e-03
1.020800000000000041e-01 1.686002571428489640e-05 1.155783456285714361e-03
1.022600000000000037e-01 1.348925585714289737e-04 1.078431860714285572e-03
1.024400000000000033e-01 -3.529595999999900332e-05 1.046133862142857194e-03
1.026200000000000029e-01 -2.813764714285713216e-04 1.110699219714285759e-03
1.028000000000000025e-01 -2.083623828571455855e-04 1.058373216285714204e-03
1.029800000000000021e-01 -1.347032857143505222e-06 1.116625747285714208e-03
1.031600000000000017e-01 2.677591328571403916e-04 9.936424498571427323e-04
1.033400000000000013e-01 6.904340285714218636e-05 1.029963137857142861e-03
1.035200000000000009e-01 -4.572784671428579604e-04 1.039110802000000038e-03
1.037000000000000005e-01 -3.154730857142855837e-04 1.051612784142857146e-03
1.038800000000000001e-01 -2.664232642857129502e-04 1.038750756428571649e-03
1.040599999999999997e-01 -4.020061414285714362e-04 1.020214148714285651e-03
1.042399999999999993e-01 -2.094985557142861848e-04 1.086581365571428689e-03
1.044199999999999989e-01 1.340605314285702853e-04 1.050028252428571477e-03
1.045999999999999985e-01 1.668759271428569039e-04 1.016151658285714427e-03
1.047799999999999981e-01 -2.642513771428584620e-04 1.040952166142857221e-03
1.049599999999999977e-01 -2.395847685714289543e-04 1.130390337285714546e-03
1.051399999999999973e-01 1.828046857142779077e-05 1.203298189142857190e-03
1.053199999999999970e-01 -3.698166542857140118e-04 1.549807434857143184e-03
1.054999999999999966e-01 2.633972028571433680e-04 3.677070959571428991e-03
1.056799999999999962e-01 1.452435647142857281e-03 3.259641345571428431e-03
1.058599999999999958e-01 7.174210314285707794e-04 2.040241401142857142e-03
1.060399999999999954e-01 3.393030528571404315e-04 1.238085974571428646e-03
1.062199999999999950e-01 -1.613994628571449499e-04 1.070955321857143105e-03
1.063999999999999946e-01 -6.622204285715742072e-06 1.185808301857142798e-03
1.065799999999999942e-01 -4.839817999999884685e-05 1.072849513714285805e-03
1.067599999999999938e-01 -3.371354585714274842e-04 9.733294169999999511e-04
1.069399999999999934e-01 -2.259772942857161114e-04 1.040448694142856933e-03
1.071200000000000069e-01 -3.539135671428580922e-04 1.113676835571428530e-03
1.073000000000000065e-01 -2.277033314285722477e-04 1.327897720285714294e-03
1.074699999999999961e-01 -2.998509328571441761e-04 1.564082625285714541e-03
1.076499999999999957e-01 -4.600016857142926960e-05 1.093388137142857226e-03
1.078299999999999953e-01 2.253525299999999218e-04 1.008292470000000116e-03
1.080099999999999949e-01 -1.889294128571418453e-04 1.050915711571428655e-03
1.081899999999999945e-01 3.760602285714374131e-05 1.031941352857143005e-03
1.083699999999999941e-01 -8.232287714285790154e-05 1.007582533999999957e-03
1.085499999999999937e-01 -1.715941471428574796e-04 9.885613377142855700e-04
1.087299999999999933e-01 -1.433918742857131991e-04 1.191236883571428944e-03
1.089100000000000068e-01 -2.439236142857167239e-04 1.279996984857142712e-03
1.090900000000000064e-01 -8.736886957142874638e-04 1.915455078714285676e-03
1.092700000000000060e-01 -4.554312200000023843e-04 1.121859844999999883e-03
1.094500000000000056e-01 -1.636069314285728388e-04 1.065743323285714243e-03
1.096300000000000052e-01 -3.646437428571424970e-04 1.148329167857142915e-03
1.098100000000000048e-01 -3.077425128571444025e-04 1.042241184714285708e-03
1.099900000000000044e-01 -9.676901200000023393e-04 1.947349070571428604e-03
1.101700000000000040e-01 -8.726203885714309489e-04 1.665595893999999863e-03
1.103500000000000036e-01 -4.481603699999998957e-04 9.725179268571429014e-04
1.105300000000000032e-01 -1.729933614285709932e-04 9.840085165714286194e-04
1.107100000000000029e-01 7.057214285714396059e-06 1.161838779571428568e-03
1.108900000000000025e-01 -1.685649557142867704e-04 1.022500720571428668e-03
1.110700000000000021e-01 -1.280181357142853838e-04 1.051178646142857153e-03
1.112500000000000017e-01 -2.917130914285708540e-04 1.030951805714285874e-03
1.114300000000000013e-01 -3.174039900000014754e-04 1.149194297285714358e-03
1.116100000000000009e-01 -1.709036514285708624e-04 1.149454262285714472e-03
1.117900000000000005e-01 -5.992429142857326057e-05 1.045151224857142911e-03
1.119700000000000001e-01 2.844620042857142275e-04 1.080043643285714342e-03
1.121499999999999997e-01 -7.685084428571689814e-05 1.082922490571428583e-03
1.123299999999999993e-01 -6.035046142857014757e-05 9.608116194285715866e-04
1.125099999999999989e-01 7.462745142857182639e-05 1.034308080000000173e-03
1.126899999999999985e-01 -7.932091814285720504e-04 1.090482057142857109e-03
1.128699999999999981e-01 -6.274672571428564207e-04 1.076896951285714410e-03
1.130499999999999977e-01 3.041764714285632158e-05 1.011787312428571398e-03
1.132299999999999973e-01 2.238700299999999712e-04 9.782467284285714746e-04
1.134099999999999969e-01 -1.205225514285728297e-04 9.407850047142856829e-04
1.135899999999999965e-01 -6.855164571428488582e-05 9.845053285714286308e-04
1.137699999999999961e-01 -2.191348357142848362e-04 1.039787905285714364e-03
1.139499999999999957e-01 -4.075100285714274300e-04 9.717735147142857275e-04
1.141299999999999953e-01 -1.457182828571417107e-04 9.576368158571429024e-04
1.143099999999999949e-01 -1.396122357142878009e-04 1.001042393571428433e-03
1.144899999999999946e-01 -2.275142714285843313e-05 9.552525050000001180e-04
1.146699999999999942e-01 -7.953925714286875750e-06 1.168589177142857066e-03
1.148399999999999976e-01 -3.529519571428588968e-05 1.157495929428571354e-03
1.150199999999999972e-01 1.544164999999936112e-05 1.054590529714285888e-03
1.151999999999999968e-01 -1.794446942857139474e-04 9.807919082857143901e-04
1.153799999999999965e-01 -4.308722742857156720e-04 9.959626029999999516e-04
1.155599999999999961e-01 -1.673530700000000677e-04 9.941812768571429114e-04
1.157399999999999957e-01 -1.087232828571430313e-04 9.758953251428572522e-04
1.159199999999999953e-01 -4.677415757142873117e-04 9.717914114285715029e-04
1.160999999999999949e-01 -2.516884985714284658e-04 1.017754945857142880e-03
1.162799999999999945e-01 7.039482571428743525e-05 9.706550827142857883e-04
1.164599999999999941e-01 -1.054106514285727008e-04 1.059361310428571503e-03
1.166399999999999937e-01 -3.492651442857152904e-04 1.109129271285714310e-03
1.168199999999999933e-01 -1.662130600000003727e-04 1.052840263285714176e-03
1.170000000000000068e-01 -1.857994714285716639e-04 1.040566595142857235e-03
1.171800000000000064e-01 -3.431622671428581736e-04 9.250386481428571903e-04
1.173600000000000060e-01 -2.263793614285713931e-04 1.044502766571428617e-03
1.175400000000000056e-01 -4.697275687000001393e-02 8.107110474299998593e-02
1.177200000000000052e-01 -1.152435154942857143e-01 1.015484470140000234e-01
1.179000000000000048e-01 -1.086089482085714347e-01 9.783394879799998944e-02
1.180800000000000044e-01 -2.372792857143136747e-05 9.216658115714285561e-04
1.182600000000000040e-01 -2.717479285714268278e-05 1.050258922000000096e-03
1.184400000000000036e-01 -5.189194571428442596e-05 1.080549233857142728e-03
1.186200000000000032e-01 -4.496365999999961551e-05 1.006962968571428491e-03
1.188000000000000028e-01 -2.365778828571432082e-04 1.047871313000000183e-03
1.189800000000000024e-01 1.711174285714895829e-06 1.060519051142857095e-03
1.191600000000000020e-01 -1.667213657142864285e-04 1.055253794714285836e-03
1.193400000000000016e-01 -2.902608028571437523e-04 9.572280527142858078e-04
1.195200000000000012e-01 2.079434571428500681e-05 9.570526414285715098e-04
1.197000000000000008e-01 4.754428999999881156e-05 1.082887695428571325e-03
1.198800000000000004e-01 4.235663028571427422e-04 1.320179790999999976e-03
1.200600000000000001e-01 2.216019485714278755e-04 1.533044201428571422e-03
1.202399999999999997e-01 2.264722504285713277e-03 4.476349409142856874e-03
1.204199999999999993e-01 1.837579871428571222e-03 3.926687542571428644e-03
1.205999999999999989e-01 2.245830385714298104e-04 1.417035185571428532e-03
1.207799999999999985e-01 -3.658381485714284377e-04 9.512773268571427443e-04
1.209599999999999981e-01 9.025194714285625114e-05 1.022879584571428566e-03
1.211399999999999977e-01 5.361128571426753617e-06 9.289123601428571049e-04
1.213199999999999973e-01 -2.716546314285719975e-04 9.124399690000000547e-04
1.214999999999999969e-01 -1.022795571428573664e-05 1.033478807000000029e-03
1.216799999999999965e-01 -2.259536471428577576e-04 1.038493876857142810e-03
1.218599999999999961e-01 -4.774475200000002375e-04 1.027885226142857128e-03
1.220399999999999957e-01 -4.436619728571428059e-04 9.711313318571427548e-04
1.222099999999999992e-01 -2.038068014285723296e-04 1.037817627000000003e-03
1.223899999999999988e-01 -3.659143285714247274e-05 9.657191527142857442e-04
1.225699999999999984e-01 -1.709850800000018388e-04 1.017190680999999946e-03
1.227499999999999980e-01 2.211308571428091905e-06 1.024520341571428595e-03
1.229299999999999976e-01 -5.687225285714113653e-05 9.372278918571428285e-04
1.231099999999999972e-01 -3.644973428571422302e-04 1.426295630857142950e-03
1.232899999999999968e-01 -6.024911128571435815e-04 1.332872450000000073e-03
1.234699999999999964e-01 -2.709608485714283424e-04 1.019399928571428559e-03
1.236499999999999960e-01 -1.004319542857131552e-04 9.188965817142858913e-04
1.238299999999999956e-01 -9.601998285714448400e-05 9.198449305714284652e-04
1.240099999999999952e-01 -1.703481342857132892e-04 9.412393352857141961e-04
1.241899999999999948e-01 -3.725717514285713109e-04 9.179737315714286408e-04
1.243699999999999944e-01 -1.452693485714298932e-04 9.848860228571429658e-04
1.245499999999999940e-01 -7.291376285714308081e-05 9.857902614285715594e-04
1.247299999999999937e-01 -2.769822442857147022e-04 9.291782064285715155e-04
1.249099999999999933e-01 -1.609215028571419801e-04 9.184311588571429782e-04
1.250900000000000067e-01 -2.598124828571437531e-04 9.904287081428570817e-04
1.252699999999999925e-01 -2.395301971428580063e-04 9.042495479999999603e-04
1.254500000000000060e-01 -2.640600385714301644e-04 9.500202955714285398e-04
1.256299999999999917e-01 -3.812566628571435333e-04 9.461955605714287296e-04
1.258100000000000052e-01 2.800875571428750448e-05 9.032134009999999566e-04
1.259899999999999909e-01 -2.663126142857114641e-05 9.015964552857144623e-04
1.261700000000000044e-01 -1.344517542857144859e-04 1.004074464857142778e-03
1.263499999999999901e-01 -3.235059971428585449e-04 9.598597369999999551e-04
1.265300000000000036e-01 -2.628534457142861838e-04 9.747519147142856989e-04
1.267099999999999893e-01 -1.734339271428591406e-04 9.617330247142856199e-04
1.268900000000000028e-01 -3.688462014285715613e-04 9.290280807142858779e-04
1.270699999999999885e-01 -3.593139971428580231e-04 9.237206671428570704e-04
1.272500000000000020e-01 -3.849918385714290936e-04 1.054395196857142855e-03
1.274299999999999877e-01 -6.314824428571636969e-05 1.047081952857142851e-03
1.276100000000000012e-01 -4.998750585714287339e-04 9.176990517142857504e-04
1.277899999999999869e-01 -2.620287800000005484e-04 9.365065462857141828e-04
1.279700000000000004e-01 -2.558232514285728606e-04 1.056909974714285603e-03
1.281499999999999861e-01 -3.274862071428575423e-04 1.005869234714285715e-03
1.283299999999999996e-01 -1.306179171428591352e-04 9.293216580000000695e-04
1.285100000000000131e-01 -2.704762799999985731e-04 9.967546732857143765e-04
1.286899999999999988e-01 -5.123514571428568545e-04 9.343919394285714114e-04
1.288700000000000123e-01 -2.545102000000001776e-04 9.038350855714286005e-04
1.290499999999999980e-01 -1.743629985714303054e-04 9.006377762857144514e-04
1.292300000000000115e-01 -2.670959885714284561e-04 9.653733350000000182e-04
1.294099999999999973e-01 -3.310199942857147389e-04 9.622924328571428243e-04
1.295800000000000007e-01 -5.102979157142865669e-04 9.709510908571429436e-04
1.297599999999999865e-01 -1.847148557142853941e-04 9.697767512857141886e-04
1.299399999999999999e-01 -1.477242985714315052e-04 9.199895621428571830e-04
1.301200000000000134e-01 -2.439616900000013400e-04 9.514617037142857536e-04
1.302999999999999992e-01 -1.611418971428590604e-04 8.899468365714285250e-04
1.304800000000000126e-01 5.231592857140669141e-06 9.742841927142858929e-04
1.306599999999999984e-01 -4.679991428571586548e-05 9.515733325714285581e-04
1.308400000000000118e-01 -8.350930571428486350e-05 9.489345728571429257e-04
1.310199999999999976e-01 -2.544330428571426749e-04 9.146016280000000050e-04
1.312000000000000111e-01 -1.100273871428583753e-04 1.127085020857142728e-03
1.313799999999999968e-01 -2.173116700000013413e-04 9.839290989999999616e-04
1.315600000000000103e-01 -2.585732071428584818e-04 9.823275224285713935e-04
1.317399999999999960e-01 3.141418285714180330e-05 9.644945301428571160e-04
1.319200000000000095e-01 -3.488911285714198452e-05 1.146301925714285569e-03
1.320999999999999952e-01 -3.989827014285724882e-04 9.955911112857142482e-04
1.322800000000000087e-01 -6.531522057142866936e-04 9.898675467142857825e-04
1.324599999999999944e-01 -3.990933914285703247e-04 1.009719709142857134e-03
1.326400000000000079e-01 -9.348034428571475745e-05 1.231798250000000179e-03
1.328199999999999936e-01 4.068885757142851078e-04 1.824148078571428489e-03
1.330000000000000071e-01 -7.129883142857153298e-05 1.070848918000000130e-03
1.330800000000000038e-01 -2.068297371428582093e-04 2.651658823857142868e-04
1.345899999999999874e-01 -1.438730471428558994e-04 2.771632222285714034e-04
1.360999999999999988e-01 -2.555375771428579899e-04 2.334274872285714531e-04
1.376100000000000101e-01 -2.350956828571432785e-04 2.615027465571428652e-04
1.391199999999999937e-01 -2.330674842857136597e-04 2.501900546142857111e-04
1.406300000000000050e-01 -2.555462014285718431e-04 2.478314292571428580e-04
1.421399999999999886e-01 -2.933139514285696249e-04 2.425789590142857298e-04
1.436600000000000099e-01 -1.817594685714293303e-04 2.950988838714285615e-04
1.451699999999999935e-01 -2.086324785714296546e-04 2.527276400285714364e-04
1.466800000000000048e-01 -2.284476685714287726e-04 2.517519878142857005e-04
1.481899999999999884e-01 -2.131507871428563519e-04 2.540640617571428826e-04
1.496999999999999997e-01 -2.438827071428583012e-04 2.743762340571428656e-04
1.512100000000000111e-01 -2.193541699999997281e-04 2.534707900142857038e-04
1.527199999999999946e-01 -2.474167757142859683e-04 2.671368613571428502e-04
1.542300000000000060e-01 -2.388361314285725081e-04 2.640254133285714361e-04
1.557499999999999996e-01 -2.467116857142861238e-04 2.596241364428571413e-04
1.572600000000000109e-01 -1.386515042857127951e-04 2.453828708428571251e-04
1.587699999999999945e-01 -1.410532685714291541e-04 2.491313192714285601e-04
1.602800000000000058e-01 -1.774711471428581553e-04 2.677394420428571447e-04
1.617899999999999894e-01 -2.634351128571455728e-04 2.240594657571428456e-04
1.633000000000000007e-01 -2.638288671428580296e-04 2.321806993714285977e-04
1.648100000000000120e-01 -1.830187971428578954e-04 2.407600505285714177e-04
1.663199999999999956e-01 -1.867155457142846372e-04 3.021054644571428797e-04
1.678399999999999892e-01 -2.156327714285708689e-04 3.013731738714286101e-04
1.693500000000000005e-01 -1.469305914285715402e-04 2.373584329571428613e-04
1.708600000000000119e-01 -1.595419128571425472e-04 2.440327797285714068e-04
1.723699999999999954e-01 -1.710477514285707785e-04 2.453848218714285733e-04
1.738800000000000068e-01 -1.470694928571433867e-04 2.369326232000000152e-04
1.753899999999999904e-01 -1.194171014285726927e-04 2.551944403142857205e-04
1.769000000000000017e-01 -1.185987100000013424e-04 2.368974834857142926e-04
1.784100000000000130e-01 -1.302877071428575702e-04 2.241260098571428816e-04
1.799300000000000066e-01 -1.398448114285709800e-04 2.384006405000000100e-04
1.814399999999999902e-01 -8.300975428571435056e-05 2.251971867857142614e-04
1.829500000000000015e-01 -1.409272185714297823e-04 2.311284291857142713e-04
1.844600000000000128e-01 -9.858199285714319064e-05 2.403796711857143309e-04
1.859699999999999964e-01 -1.131795385714301781e-04 2.362552650428571485e-04
1.874800000000000078e-01 -1.005611671428575260e-04 2.329138242857142944e-04
1.889899999999999913e-01 -1.420139857142867924e-05 2.210429912285714611e-04
1.905000000000000027e-01 -3.648345999999930324e-05 2.295796908571428338e-04
1.920099999999999862e-01 -4.335986571428461793e-05 2.280781125428571617e-04
1.935300000000000076e-01 -9.623646428571510335e-05 2.385833715285714195e-04
1.950399999999999912e-01 -1.041784942857136955e-04 2.570467308571428499e-04
