# q	i	err
7.224200000000000066e-02 3.246602971428568570e-03 8.436626281428571874e-04
7.242200000000000026e-02 3.219673092857144436e-03 7.421596099999999956e-04
7.260199999999999987e-02 3.352487828571428397e-03 8.073709645714286605e-04
7.278199999999999947e-02 3.215525691428570976e-03 7.643399152857143549e-04
7.296099999999999808e-02 3.412697781428569548e-03 8.081979074285713851e-04
7.314099999999999768e-02 3.710996829999998244e-03 7.600694320000000526e-04
7.332099999999999729e-02 3.678817114285713730e-03 8.169386992857143124e-04
7.350099999999999689e-02 3.415345494285714108e-03 9.231902378571428926e-04
7.367999999999999550e-02 3.439905234285713272e-03 8.908995541428571530e-04
7.385999999999999510e-02 3.533238485714286243e-03 7.258129237142857751e-04
7.403999999999999471e-02 3.340826515714284944e-03 7.351161782857142763e-04
7.421999999999999431e-02 3.349967185714283497e-03 7.375301428571428035e-04
7.439900000000000679e-02 3.261177944285713944e-03 7.525981785714285248e-04
7.457900000000000640e-02 3.311393992857140835e-03 7.168927937142857091e-04
7.475900000000000600e-02 3.370243087142856496e-03 7.369993058571428987e-04
7.493900000000000561e-02 3.260015764285713498e-03 9.075963981428572134e-04
7.511900000000000521e-02 3.272874815714285016e-03 9.134122568571429249e-04
7.529800000000000382e-02 3.215210649999999167e-03 8.216207927142858258e-04
7.547800000000000342e-02 3.349028088571428391e-03 7.814986128571427921e-04
7.565800000000000303e-02 3.433738425714286287e-03 7.117993442857143511e-04
7.583800000000000263e-02 3.341313652857141013e-03 8.102326387714284695e-04
7.601700000000000124e-02 3.447028727142857629e-03 8.025106924285714972e-04
7.619700000000000084e-02 3.508468654285716148e-03 7.494390752857143677e-04
7.637700000000000045e-02 3.345071521428569401e-03 7.295407532857142805e-04
7.655700000000000005e-02 3.226723100000002120e-03 7.365978492857142056e-04
7.673599999999999866e-02 3.233116838571428731e-03 8.634250087142857164e-04
7.691599999999999826e-02 3.172415752857142557e-03 7.513021918571429359e-04
7.709599999999999786e-02 3.345853640000000240e-03 7.572146341428570180e-04
7.727599999999999747e-02 3.346428205714284398e-03 7.360343492857142778e-04
7.745499999999999607e-02 3.185962141428571627e-03 7.453422429999999712e-04
7.763499999999999568e-02 3.179770904285712015e-03 7.214947805714284988e-04
7.781499999999999528e-02 2.957188400000000054e-03 7.059777864714286656e-04
7.799499999999999489e-02 3.031500421428571200e-03 7.546154142428571771e-04
7.817399999999999349e-02 3.173453222857142153e-03 7.084457459999999847e-04
7.835399999999999310e-02 3.279201032857142605e-03 7.614340544285714196e-04
7.853400000000000658e-02 2.958575412857143185e-03 7.111953461428571852e-04
7.871400000000000619e-02 2.945199904285713492e-03 7.104337127142858156e-04
7.889300000000000479e-02 3.036564892857142230e-03 7.183700335714285909e-04
7.907300000000000439e-02 2.975564998571427790e-03 7.005505491428571426e-04
7.925300000000000400e-02 2.831458859999998971e-03 7.186377805714284006e-04
7.943300000000000360e-02 3.012799251428572005e-03 7.668896015428570663e-04
7.961200000000000221e-02 3.058631890000000370e-03 7.272349416285714451e-04
7.979200000000000181e-02 3.042794477142857050e-03 7.046941697142857690e-04
7.997200000000000142e-02 3.265743795714285032e-03 7.875424265714285870e-04
8.015200000000000102e-02 3.019789352857142097e-03 7.485714498714285880e-04
8.033099999999999963e-02 2.839177845714285515e-03 7.098696664285714152e-04
8.051099999999999923e-02 2.995370982857143132e-03 7.058900927142857176e-04
8.069099999999999884e-02 2.911465337142855967e-03 7.545236099571429531e-04
8.087099999999999844e-02 2.900827998571427722e-03 7.261976558571427241e-04
8.105099999999999805e-02 2.760555875714286282e-03 6.910196971428572959e-04
8.122999999999999665e-02 3.018025329999997949e-03 6.908253485714286116e-04
8.140999999999999626e-02 3.151895704285713994e-03 6.923728001428571541e-04
8.158999999999999586e-02 3.218803224285714682e-03 7.523661032857142635e-04
8.176999999999999547e-02 2.991680477142856509e-03 7.352762067142857563e-04
8.194899999999999407e-02 3.260853588571427895e-03 7.661436700000000873e-04
8.212899999999999368e-02 3.095920780000001489e-03 6.893030317142856541e-04
8.230899999999999328e-02 2.998531245714284449e-03 8.517281155714286761e-04
8.248900000000000676e-02 3.022898677142857836e-03 9.497522541428570376e-04
8.266800000000000537e-02 2.974055617142857405e-03 7.427749681428570889e-04
8.284800000000000497e-02 2.934590315714284085e-03 6.968771812857142397e-04
8.302800000000000458e-02 2.733469371428570282e-03 7.294389528571428027e-04
8.320800000000000418e-02 2.682585121428572410e-03 6.895635161571428765e-04
8.338700000000000279e-02 2.705821807142857506e-03 7.059991583571429514e-04
8.356700000000000239e-02 2.719692067142856929e-03 6.853587958571428357e-04
8.374700000000000200e-02 2.977975138571427229e-03 6.890497084571428404e-04
8.392700000000000160e-02 3.010575565714286323e-03 6.877385438571428271e-04
8.410600000000000021e-02 2.962407658571427228e-03 7.075945358857142504e-04
8.428599999999999981e-02 2.865686865714285516e-03 6.953979895571428755e-04
8.446599999999999941e-02 2.692368012857143406e-03 7.724594324285714375e-04
8.464599999999999902e-02 2.943203967142857258e-03 8.131090702857142168e-04
8.482499999999999762e-02 3.081518157142858726e-03 7.093628744857142588e-04
8.500499999999999723e-02 3.384970237142854999e-03 7.004432722857142956e-04
8.518499999999999683e-02 3.223235009999998735e-03 6.949195039000000736e-04
8.536499999999999644e-02 3.058199764285714738e-03 7.225226767142857009e-04
8.554399999999999504e-02 3.200181790000000172e-03 6.709105710000001430e-04
8.572399999999999465e-02 3.053356502857143637e-03 6.906828053857142543e-04
8.590399999999999425e-02 2.776027819999999681e-03 7.087591479142857408e-04
8.608399999999999386e-02 -5.530777627142858220e-03 1.389018784285714174e-02
8.626399999999999346e-02 2.692712061428571748e-03 8.342628626428572145e-04
8.644300000000000594e-02 2.825563787142857525e-03 7.744368739857144038e-04
8.662300000000000555e-02 2.876133267142856782e-03 6.874737190571428985e-04
8.680300000000000515e-02 2.853929848571428677e-03 7.130963265714286223e-04
8.698300000000000476e-02 2.907061387142857549e-03 7.255784309999999560e-04
8.716200000000000336e-02 2.797904519999998719e-03 7.143485780000000335e-04
8.734200000000000297e-02 2.630653608571428652e-03 6.655607435571428768e-04
8.752200000000000257e-02 2.965467837142854446e-03 6.673459534428571784e-04
8.770200000000000218e-02 2.791109909999999784e-03 7.051363077857144288e-04
8.788100000000000078e-02 2.773294564285714442e-03 8.112860850000000240e-04
8.806100000000000039e-02 2.798188015714285406e-03 6.813790229999999856e-04
8.824099999999999999e-02 2.916718082857143023e-03 7.614479769428572891e-04
8.842099999999999960e-02 2.703215859999999297e-03 8.146235981428571809e-04
8.859999999999999820e-02 2.707641994285713005e-03 6.756493694285714557e-04
8.877999999999999781e-02 2.944302530000001555e-03 6.784811649999999755e-04
8.895999999999999741e-02 3.060166891428571598e-03 6.891979525714285373e-04
8.913999999999999702e-02 2.828759639999999746e-03 7.023184994285714767e-04
8.931899999999999562e-02 3.147179067142856761e-03 9.008407027142858233e-04
8.949899999999999523e-02 2.906720345714286415e-03 6.823312015000000588e-04
8.967899999999999483e-02 2.782146937142856036e-03 6.863501559571428840e-04
8.985899999999999443e-02 2.852934572857142477e-03 6.891132313142858548e-04
9.003800000000000692e-02 2.883502759999997424e-03 6.481410228571428010e-04
9.021800000000000652e-02 2.679956305714284014e-03 6.727915308571429153e-04
9.039800000000000613e-02 2.554296240000000513e-03 6.770405805857144426e-04
9.057800000000000573e-02 2.376137621428569581e-03 6.890130634428572346e-04
9.075700000000000434e-02 2.456924197142854645e-03 6.490341897428572159e-04
9.093700000000000394e-02 2.780666161428570378e-03 6.531934543714285491e-04
9.111700000000000355e-02 2.830184005714283992e-03 7.314017097142857258e-04
9.129700000000000315e-02 2.746270515714284953e-03 7.216528252857143692e-04
9.147600000000000176e-02 2.512253574285714351e-03 6.998517318142857433e-04
9.165600000000000136e-02 2.507360025714285446e-03 6.843402446857143684e-04
9.183600000000000096e-02 2.682749148571427194e-03 6.409371277142857136e-04
9.201600000000000057e-02 2.658603894285716061e-03 6.497518354285714351e-04
9.219600000000000017e-02 2.883157244285714394e-03 7.543495451428570411e-04
9.237499999999999878e-02 2.868131712857143866e-03 9.615832314285715230e-04
9.255499999999999838e-02 2.604034385714285894e-03 6.886948810857141572e-04
9.273499999999999799e-02 2.503417974285711972e-03 6.503844834285715326e-04
9.291499999999999759e-02 2.473753755714283662e-03 6.509661882857142780e-04
9.309399999999999620e-02 2.764078195714285164e-03 7.770852109857142014e-04
9.327399999999999580e-02 2.628109628571428848e-03 7.279530002571428732e-04
9.345399999999999541e-02 2.656554400000000343e-03 7.119871136285713673e-04
9.363399999999999501e-02 2.851107824285712463e-03 6.511199904714286410e-04
9.381299999999999362e-02 2.833565864285713005e-03 6.504124868142856664e-04
9.399299999999999322e-02 2.415063417142859162e-03 7.166280337571429926e-04
9.417300000000000670e-02 2.337729722857143696e-03 7.263937689999999453e-04
9.435300000000000631e-02 2.623258227142856013e-03 6.721831922857141777e-04
9.453200000000000491e-02 2.656809045714283481e-03 7.381355314285714024e-04
9.471200000000000452e-02 2.737235030000000069e-03 6.847807994285714768e-04
9.489200000000000412e-02 2.772247871428570615e-03 6.727668758571428778e-04
9.507200000000000373e-02 2.504474599999998493e-03 6.466082961428572121e-04
9.525100000000000233e-02 2.538255998571428782e-03 6.594544783714285886e-04
9.543100000000000194e-02 2.524507897142857452e-03 7.263746575428571941e-04
9.561100000000000154e-02 2.287377031428571277e-03 6.847458024999999960e-04
9.579100000000000115e-02 2.383432449999999501e-03 7.475856155285713015e-04
9.596999999999999975e-02 2.312435002857143179e-03 6.653100972571427806e-04
9.614999999999999936e-02 2.569158251428570877e-03 6.322631211857143371e-04
9.632999999999999896e-02 2.711976832857140949e-03 6.761197242571428479e-04
9.650999999999999857e-02 2.751860510000000200e-03 6.583290986285714880e-04
9.668899999999999717e-02 2.564463622857144666e-03 7.372211358571428451e-04
9.686899999999999678e-02 2.559876359999999854e-03 6.352245778000001081e-04
9.704899999999999638e-02 2.531521982857142580e-03 7.307155065714286300e-04
9.722899999999999598e-02 2.454340701428570776e-03 6.673087008571427494e-04
9.740799999999999459e-02 2.422018952857141888e-03 6.295829718571427803e-04
9.758799999999999419e-02 2.265570611428569837e-03 7.152136165428570492e-04
9.776799999999999380e-02 2.456305508571428233e-03 6.298000909999999829e-04
9.794799999999999340e-02 2.670576228571427870e-03 6.431367842857143788e-04
9.812700000000000589e-02 2.437233937142856393e-03 8.023776610428572315e-04
9.830700000000000549e-02 2.566054887142854742e-03 6.719991702571428581e-04
9.848700000000000510e-02 2.531401057142857684e-03 7.142433780571428139e-04
9.866700000000000470e-02 2.439127120000000089e-03 6.494670695571428494e-04
9.884700000000000431e-02 2.425760162857142164e-03 7.701463794285714429e-04
9.902600000000000291e-02 2.337385384285714778e-03 7.443728516714285658e-04
9.920600000000000251e-02 2.609956779999999133e-03 7.322938345428570920e-04
9.938600000000000212e-02 -1.526250484285713574e-03 6.763996466242857240e-03
9.956600000000000172e-02 -3.509740737142857513e-03 9.303727716257143357e-03
9.974500000000000033e-02 1.088476548571427980e-03 2.745744562771428900e-03
9.992499999999999993e-02 2.952175499999999762e-03 6.199379564285715247e-04
1.000999999999999945e-01 2.720601872857142476e-03 6.736775239999999877e-04
1.002799999999999941e-01 2.585132914285713079e-03 6.756212438571429762e-04
1.004599999999999937e-01 2.608337314285713842e-03 6.297310802571428560e-04
1.006399999999999934e-01 2.687129144285713925e-03 6.402539005142857771e-04
1.008200000000000068e-01 2.753044324285712930e-03 7.036879801428572168e-04
1.010000000000000064e-01 2.742256951428571118e-03 6.274534536428571499e-04
1.011800000000000060e-01 2.666958175714283490e-03 6.667711376571427680e-04
1.013600000000000056e-01 2.595718435714283994e-03 6.666236569142857489e-04
1.015400000000000053e-01 2.506788097142856938e-03 6.611275326428571898e-04
1.017200000000000049e-01 2.449543748571426406e-03 6.248531762857144085e-04
1.019000000000000045e-01 2.437382974285714262e-03 6.388176434285713478e-04
1.020800000000000041e-01 2.384594177142855802e-03 6.805969942857143093e-04
1.022600000000000037e-01 2.337495489999999974e-03 7.987248942000000750e-04
1.024400000000000033e-01 2.562980284285715053e-03 6.732901786285714609e-04
1.026200000000000029e-01 2.484738815714284971e-03 6.839778380142857864e-04
1.028000000000000025e-01 2.503413391428570452e-03 6.666762938571428815e-04
1.029800000000000021e-01 2.122439479999999219e-03 1.136349960300000366e-03
1.031600000000000017e-01 1.655721794285713779e-03 1.827531588100000199e-03
1.033400000000000013e-01 2.544819702857140358e-03 7.865928286428571512e-04
1.035200000000000009e-01 2.508571208571428596e-03 7.214996795714285474e-04
1.037000000000000005e-01 2.463213982857143016e-03 7.304788654428570355e-04
1.038800000000000001e-01 2.488742585714285617e-03 6.395769589571428503e-04
1.040599999999999997e-01 2.518489447142858821e-03 6.194809303857143779e-04
1.042399999999999993e-01 2.513919070000001765e-03 6.649978392428571375e-04
1.044199999999999989e-01 2.621467345714286346e-03 6.822950696571429812e-04
1.045999999999999985e-01 2.041617921428572242e-03 1.222643780571428711e-03
1.047799999999999981e-01 2.190238687142855804e-03 7.146723031714284635e-04
1.049599999999999977e-01 2.408759772857141900e-03 6.597783551428570417e-04
1.051399999999999973e-01 2.452746907142855197e-03 6.385837377142856769e-04
1.053199999999999970e-01 2.398833877142857000e-03 6.663644617142857468e-04
1.054999999999999966e-01 2.249079701428571224e-03 6.057188788285714290e-04
1.056799999999999962e-01 2.385375664285712283e-03 6.003616782714284910e-04
1.058599999999999958e-01 2.520051254285715463e-03 6.433622767571428895e-04
1.060399999999999954e-01 2.577934047142856500e-03 6.062843832714286032e-04
1.062199999999999950e-01 2.577631050000000600e-03 6.646148386428570943e-04
1.063999999999999946e-01 2.595575201428573613e-03 6.513572183857143294e-04
1.065799999999999942e-01 2.454747299999998546e-03 5.966755052857142727e-04
1.067599999999999938e-01 2.333767607142857737e-03 6.143041949571427475e-04
1.069399999999999934e-01 2.026302198571427321e-03 9.359629377142855960e-04
1.071200000000000069e-01 1.821844384285713908e-03 1.014834164785714419e-03
1.073000000000000065e-01 1.866356865714286287e-03 8.870053178571429050e-04
1.074699999999999961e-01 2.134988972857142925e-03 6.197870817571428381e-04
1.076499999999999957e-01 2.370115764285714473e-03 6.227617279714285766e-04
1.078299999999999953e-01 2.344442262857144004e-03 6.695664788714285331e-04
1.080099999999999949e-01 2.183431322857141629e-03 6.415210191285713797e-04
1.081899999999999945e-01 2.268222322857142790e-03 6.446809728714286139e-04
1.083699999999999941e-01 2.315187232857143958e-03 6.758569272142857806e-04
1.085499999999999937e-01 2.456852947142855719e-03 6.321394169142857417e-04
1.087299999999999933e-01 2.221040268571426463e-03 6.736296819714285723e-04
1.089100000000000068e-01 2.262291575714286181e-03 6.448932084428571658e-04
1.090900000000000064e-01 2.253230492857142848e-03 6.312269401428571500e-04
1.092700000000000060e-01 2.619981822857141325e-03 7.237201595571427426e-04
1.094500000000000056e-01 2.523037838571429419e-03 6.112432470000001266e-04
1.096300000000000052e-01 2.266866744285714417e-03 6.197199039857142133e-04
1.098100000000000048e-01 2.383141284285714406e-03 5.926191191571429867e-04
1.099900000000000044e-01 2.199169025714285252e-03 6.525212202857143479e-04
1.101700000000000040e-01 1.977158212857143930e-03 6.481893291857141392e-04
1.103500000000000036e-01 2.070989924285714882e-03 6.861307790428572070e-04
1.105300000000000032e-01 2.322660208571426885e-03 6.281248553714286137e-04
1.107100000000000029e-01 2.212674495714284269e-03 5.879435208999999512e-04
1.108900000000000025e-01 2.228423999999999683e-03 5.943656247857141781e-04
1.110700000000000021e-01 2.295635828571427478e-03 6.313268416000000641e-04
1.112500000000000017e-01 2.536688897142857450e-03 6.289300968571428412e-04
1.114300000000000013e-01 2.303462804285712727e-03 5.899908653142857005e-04
1.116100000000000009e-01 2.146055744285712934e-03 6.050449390428572563e-04
1.117900000000000005e-01 2.131784409999999512e-03 6.115348078571427844e-04
1.119700000000000001e-01 2.218264497142859604e-03 7.079960054285714538e-04
1.121499999999999997e-01 2.255151052857142218e-03 6.631744324285713480e-04
1.123299999999999993e-01 1.954080199999999167e-03 6.442263984285715155e-04
1.125099999999999989e-01 2.055821174285716278e-03 5.810463549857143193e-04
1.126899999999999985e-01 2.213514108571426782e-03 6.291540183285713409e-04
1.128699999999999981e-01 2.312209622857142564e-03 7.108532881285713548e-04
1.130499999999999977e-01 2.025017702857141461e-03 7.190708523000000378e-04
1.132299999999999973e-01 2.003910009999999332e-03 6.689282980857141556e-04
1.134099999999999969e-01 2.133615278571429109e-03 6.064532870000000075e-04
1.135899999999999965e-01 2.121817268571427051e-03 6.079037756000000474e-04
1.137699999999999961e-01 2.143212707142857099e-03 6.920364988285713712e-04
1.139499999999999957e-01 2.265337077142855985e-03 5.809931667000000754e-04
1.141299999999999953e-01 2.369825121428571508e-03 6.625347810000000197e-04
1.143099999999999949e-01 2.696309251428570704e-03 1.158875765714285780e-03
1.144899999999999946e-01 2.662999650000000967e-03 1.012620205428571389e-03
1.146699999999999942e-01 2.393561220000000635e-03 6.377325276714285911e-04
1.148399999999999976e-01 2.350983134285714992e-03 6.851723635857142215e-04
1.150199999999999972e-01 2.052227764285714361e-03 7.393798712142856874e-04
1.151999999999999968e-01 2.083880998571427563e-03 6.092428212857143146e-04
1.153799999999999965e-01 2.113009291428572141e-03 6.450807989142857708e-04
1.155599999999999961e-01 2.151639939999998741e-03 5.886642492857142774e-04
1.157399999999999957e-01 2.160216758571426119e-03 7.337609705999999709e-04
1.159199999999999953e-01 1.982692978571429059e-03 5.777162107142857920e-04
1.160999999999999949e-01 2.046739648571429312e-03 6.713192456857143683e-04
1.162799999999999945e-01 1.992538707142858453e-03 6.701063341285714474e-04
1.164599999999999941e-01 2.045724699999999438e-03 5.989017597285713852e-04
1.166399999999999937e-01 2.290699979999999327e-03 5.844520552142856793e-04
1.168199999999999933e-01 2.431281428571426158e-03 5.735355258999999973e-04
1.170000000000000068e-01 2.252874545714283420e-03 5.908965173142856353e-04
1.171800000000000064e-01 2.400947255714286181e-03 6.722226330999999310e-04
1.173600000000000060e-01 2.428635115714284243e-03 6.667757188714285152e-04
1.175400000000000056e-01 2.362147822857144173e-03 6.174997661428571413e-04
1.177200000000000052e-01 2.217099971428571417e-03 6.466267088428571041e-04
1.179000000000000048e-01 2.156483282857144228e-03 7.447351578999999912e-04
1.180800000000000044e-01 2.192436304285714545e-03 5.731664324000000903e-04
1.182600000000000040e-01 2.155917844285714507e-03 6.364033716999998929e-04
1.184400000000000036e-01 2.109084469999999208e-03 6.082057128857143360e-04
1.186200000000000032e-01 1.994811401428571353e-03 6.060387625142858031e-04
1.188000000000000028e-01 2.002219644285714150e-03 5.699418985999999895e-04
1.189800000000000024e-01 1.820611637142856244e-03 5.981189588571429044e-04
1.191600000000000020e-01 2.063576601428571567e-03 5.891931278571427419e-04
1.193400000000000016e-01 2.132648312857142545e-03 5.685679056571428872e-04
1.195200000000000012e-01 2.035288387142856949e-03 6.416900794571428956e-04
1.197000000000000008e-01 2.020748788571427503e-03 6.408017497714286245e-04
1.198800000000000004e-01 2.216450279999999766e-03 5.684462676857143185e-04
1.200600000000000001e-01 2.192333821428572166e-03 5.677341495714285620e-04
1.202399999999999997e-01 2.052167015714283747e-03 6.773087753714285763e-04
1.204199999999999993e-01 1.149886828571426668e-03 2.193779840085714403e-03
1.205999999999999989e-01 2.033443014285714334e-03 6.094163585571429551e-04
1.207799999999999985e-01 2.037975174285714362e-03 6.752890531428572263e-04
1.209599999999999981e-01 2.158831268571427629e-03 7.409040832857141743e-04
1.211399999999999977e-01 2.186586307142857500e-03 6.741742614857143068e-04
1.213199999999999973e-01 2.286911298571428410e-03 6.126738379000001367e-04
1.214999999999999969e-01 2.079518859999999417e-03 5.972884261714285145e-04
1.216799999999999965e-01 2.200598037142856289e-03 5.575355794571428122e-04
1.218599999999999961e-01 2.195308021428572873e-03 5.679490044999999749e-04
1.220399999999999957e-01 2.059041134285714229e-03 5.886259159142857769e-04
1.222099999999999992e-01 2.151895101428570860e-03 5.658090842285715084e-04
1.223899999999999988e-01 2.040552627142858642e-03 5.741822490857141983e-04
1.225699999999999984e-01 2.050753919999999571e-03 5.939355672857142511e-04
1.227499999999999980e-01 2.093531189999997977e-03 6.016607994142858084e-04
1.229299999999999976e-01 1.984274304285713660e-03 5.717789385857143577e-04
1.231099999999999972e-01 1.979383147142857718e-03 5.597407479714284779e-04
1.232899999999999968e-01 1.796315829999999654e-03 5.761428345714285403e-04
1.234699999999999964e-01 1.979987064285713364e-03 5.657564454428571287e-04
1.236499999999999960e-01 1.914329907142856479e-03 6.256926799857142870e-04
1.238299999999999956e-01 1.871009995714285846e-03 5.693022376000000506e-04
1.240099999999999952e-01 2.024727615714286451e-03 5.620523896714285390e-04
1.241899999999999948e-01 1.904350751428571025e-03 6.175681283571429281e-04
1.243699999999999944e-01 2.058614342857143127e-03 5.876014590000001045e-04
1.245499999999999940e-01 2.021182954285713224e-03 5.846351206857142591e-04
1.247299999999999937e-01 2.014859861428571191e-03 5.908084120285714844e-04
1.249099999999999933e-01 2.120552879999998593e-03 5.623903460285714249e-04
1.250900000000000067e-01 2.035695190000000234e-03 6.395783349857144277e-04
1.252699999999999925e-01 1.870780085714285551e-03 5.621766865142856923e-04
1.254500000000000060e-01 2.032481045714286134e-03 5.571886314142857847e-04
1.256299999999999917e-01 2.063177074285713671e-03 6.860158867142857617e-04
1.258100000000000052e-01 2.056953210000001583e-03 6.037677107142856627e-04
1.259899999999999909e-01 2.199779834285713661e-03 5.605771580999999257e-04
1.261700000000000044e-01 2.086279749999999083e-03 6.318537550000000559e-04
1.263499999999999901e-01 2.189003757142855919e-03 5.538428859142857522e-04
1.265300000000000036e-01 2.155583148571427708e-03 5.881430732142856098e-04
1.267099999999999893e-01 2.045680580000000959e-03 5.645058250142857056e-04
1.268900000000000028e-01 2.140008464285713709e-03 5.545873056428572093e-04
1.270699999999999885e-01 2.020123232857144562e-03 5.632493148571427865e-04
1.272500000000000020e-01 2.069087170000000458e-03 5.644513563428570167e-04
1.274299999999999877e-01 2.072372299999998644e-03 5.956516065857141596e-04
1.276100000000000012e-01 2.240362018571429633e-03 5.615893540857143417e-04
1.277899999999999869e-01 1.899711684285714571e-03 5.744080827285714909e-04
1.279700000000000004e-01 1.978128488571428544e-03 5.472081186142856938e-04
1.281499999999999861e-01 1.915898287142857965e-03 6.016047033714285331e-04
1.283299999999999996e-01 1.945541710000001350e-03 5.381335463571428968e-04
1.285100000000000131e-01 1.985578345714284886e-03 6.099986005285714741e-04
1.286899999999999988e-01 1.905357595714286595e-03 6.145052706285714181e-04
1.288700000000000123e-01 2.007446578571429018e-03 5.749541833714285266e-04
1.290499999999999980e-01 1.808346902857142736e-03 8.011294627142856494e-04
1.292300000000000115e-01 1.758628930000000982e-03 9.048681311714286152e-04
1.294099999999999973e-01 1.906404448571429131e-03 6.688540800857141868e-04
1.295800000000000007e-01 2.064782412857140651e-03 5.650250310428571194e-04
1.297599999999999865e-01 2.035613124285711849e-03 5.489232754142857676e-04
1.299399999999999999e-01 1.973101369999999931e-03 5.445299190142856554e-04
1.301200000000000134e-01 1.885855337142856901e-03 5.414928703285714446e-04
1.302999999999999992e-01 1.795561057142854673e-03 6.100958791571428706e-04
1.304800000000000126e-01 1.945047208571426284e-03 5.979908141142857092e-04
1.306599999999999984e-01 2.016656870000000344e-03 5.827811987285715653e-04
1.308400000000000118e-01 2.003454247142857827e-03 5.517606890142857197e-04
1.310199999999999976e-01 1.958214415714285266e-03 5.414502279857143609e-04
1.312000000000000111e-01 2.068335747142855969e-03 5.721743033142857437e-04
1.313799999999999968e-01 1.996966271428570784e-03 5.890779754571428195e-04
1.315600000000000103e-01 2.092518070000000830e-03 5.970057583571428779e-04
1.317399999999999960e-01 2.148679871428573092e-03 6.594319591285714146e-04
1.319200000000000095e-01 1.935228192857143441e-03 5.707597761428572338e-04
1.320999999999999952e-01 2.132833511428572446e-03 5.464074033000000056e-04
1.322800000000000087e-01 2.104177435714285876e-03 5.600152706999999295e-04
1.324599999999999944e-01 1.998696524285714562e-03 5.397959286571428613e-04
1.326400000000000079e-01 1.955609398571428112e-03 5.543954052142856899e-04
1.328199999999999936e-01 2.003599971428569968e-03 5.488556952714285404e-04
1.330000000000000071e-01 2.056566705714285744e-03 5.456713819142857465e-04
1.330800000000000038e-01 1.820794461428569327e-03 1.467796876285714454e-04
1.345899999999999874e-01 1.794773565714286121e-03 1.484631111714285537e-04
1.360999999999999988e-01 1.787718877142856601e-03 1.458586577571428452e-04
1.376100000000000101e-01 1.738218678571429657e-03 1.487514281285714124e-04
1.391199999999999937e-01 1.715740332857142994e-03 1.482401735857143013e-04
1.406300000000000050e-01 1.728282030000001654e-03 1.497926443571428567e-04
1.421399999999999886e-01 1.715745765714285021e-03 1.509784215142857323e-04
1.436600000000000099e-01 1.708736591428570593e-03 1.830920669428571428e-04
1.451699999999999935e-01 1.681374771428571432e-03 1.463160874714285783e-04
1.466800000000000048e-01 1.677742164285715102e-03 1.487569227999999849e-04
1.481899999999999884e-01 1.669108774285711595e-03 1.529414235428571431e-04
1.496999999999999997e-01 1.642176022857142577e-03 1.492482914142857330e-04
1.512100000000000111e-01 1.600944890000000325e-03 1.462028742571428700e-04
1.527199999999999946e-01 1.571109515714287901e-03 1.455933367285714450e-04
1.542300000000000060e-01 1.568408979999999205e-03 1.494073478285714207e-04
1.557499999999999996e-01 1.588864915714287545e-03 1.517129228142857073e-04
1.572600000000000109e-01 1.590158034285713744e-03 1.468379746571428664e-04
1.587699999999999945e-01 1.550528131428571821e-03 1.445509447142857124e-04
1.602800000000000058e-01 1.589016964285713731e-03 1.470955985857143073e-04
1.617899999999999894e-01 1.567198374285712782e-03 1.444279467142857193e-04
1.633000000000000007e-01 1.532990294285715071e-03 1.579551230714285515e-04
1.648100000000000120e-01 1.516244125714284827e-03 1.523841901428571444e-04
1.663199999999999956e-01 1.501630888571428134e-03 1.437979471285714321e-04
1.678399999999999892e-01 1.473356434285713829e-03 1.526841540999999763e-04
1.693500000000000005e-01 1.484437190000000234e-03 1.438397435571428756e-04
1.708600000000000119e-01 1.420335771428569895e-03 1.570105340714285640e-04
1.723699999999999954e-01 1.445382005714284995e-03 1.558948282714285572e-04
1.738800000000000068e-01 1.402223554285715818e-03 1.464247408142856815e-04
1.753899999999999904e-01 1.422018069999998356e-03 1.466586099428571308e-04
1.769000000000000017e-01 1.393010401428569937e-03 1.712452395714285770e-04
1.784100000000000130e-01 1.349045687142857693e-03 1.671352005428571464e-04
1.799300000000000066e-01 1.284048697142856120e-03 1.459235663142857274e-04
1.814399999999999902e-01 1.312258891428571975e-03 1.489527280142857301e-04
1.829500000000000015e-01 1.292590484285714974e-03 1.455618163857142909e-04
1.844600000000000128e-01 1.325596360000000145e-03 1.602054536428571538e-04
1.859699999999999964e-01 1.314254109999999504e-03 1.542111499000000101e-04
1.874800000000000078e-01 1.264625634285713269e-03 1.447423555428571499e-04
1.889899999999999913e-01 1.283181004285714136e-03 1.446743838428571208e-04
1.905000000000000027e-01 1.294392527142855520e-03 1.667817339142856959e-04
1.920099999999999862e-01 1.294840667142856377e-03 1.641964801428571661e-04
1.935300000000000076e-01 1.269687217142857110e-03 1.473520488142857109e-04
1.950399999999999912e-01 1.230759611428572159e-03 1.465820094142857304e-04
1.965500000000000025e-01 1.192516222857141397e-03 1.610714510714285710e-04
1.980600000000000138e-01 1.175465767142855637e-03 1.520674322571428732e-04
1.995699999999999974e-01 1.181962522857144893e-03 1.432246150142857377e-04
2.010800000000000087e-01 1.212957392857143052e-03 1.484256070857143165e-04
2.025899999999999923e-01 1.192509428571429013e-03 1.460906443285714059e-04
2.041000000000000036e-01 1.175429854285715272e-03 1.467252535714285593e-04
2.056199999999999972e-01 1.154534429999997877e-03 1.472479188857142986e-04
